claim_id,worker_id,policy_id,plan_tier,weekly_premium,activation_date,last_active_date,policy_status,eligibility_flag,events_used,events_remaining,renewal_count,trigger_type,trigger_level,trigger_value,claim_timestamp,claim_auto_created,claim_valid_flag,payout_status,payout_timestamp,payout_amount,income_loss,gps_lat,gps_lng,cell_tower_id,gps_tower_delta,accelerometer_variance,claim_response_time_sec,app_interaction_count,fraud_score,fraud_flag,fraud_reason
90108,8,20008,Standard,79,2024-01-01,2024-07-18,active,1,10,20,3,rainfall,L1,4.1,2024-04-27 04:42:00,0,1,pending,,0.0,280.3,13.160796,80.306935,TW7146,61.4,11.763,99.0,37,0.1441,0,normal
90109,8,20008,Standard,79,2024-01-01,2024-07-18,active,1,11,19,3,flood,L3,32.2,2024-06-01 17:14:00,0,1,pending,,0.0,416.9,13.084497,80.230272,TW5810,42.5,49.589,550.8,5,0.1628,0,normal
90110,8,20008,Standard,79,2024-01-01,2024-07-18,active,1,12,18,3,heat,L2,39.3,2024-04-30 11:47:00,0,1,paid,2024-04-30 12:30:00,619.6,199.2,13.071722,80.435896,TW8326,88.5,40.254,539.1,43,0.4051,0,abnormal_behavior
90111,8,20008,Standard,79,2024-01-01,2024-07-18,active,1,13,17,3,road_closure,L3,37.0,2024-06-02 13:37:00,1,1,rejected,2024-06-02 14:56:00,0.0,75.4,13.002332,80.274107,TW5512,29.1,43.539,430.8,26,0.646,1,device_anomaly
90112,8,20008,Standard,79,2024-01-01,2024-07-18,active,1,14,16,3,rainfall,L3,38.3,2024-02-05 05:26:00,0,1,rejected,2024-02-05 06:43:00,0.0,127.6,13.312169,80.159292,TW8164,80.6,53.094,100.1,17,0.6385,1,abnormal_behavior
90113,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,1,29,4,road_closure,L1,38.0,2024-02-18 14:04:00,0,1,paid,2024-02-18 14:39:00,662.6,285.2,19.249586,72.844047,TW7896,51.2,79.991,569.7,33,0.1066,0,normal
90114,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,2,28,4,rainfall,L3,82.2,2024-02-10 06:25:00,1,1,pending,,0.0,403.7,19.089896,72.959602,TW8958,176.2,49.098,524.1,23,0.715,1,velocity_violation
90115,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,3,27,4,outage,L2,1.0,2024-04-23 12:11:00,0,1,no_claim,,0.0,292.0,19.156757,72.814066,TW1533,52.8,64.737,597.0,10,0.0355,0,normal
90116,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,4,26,4,flood,L3,69.9,2024-07-10 02:26:00,1,1,paid,2024-07-10 04:59:00,609.9,179.8,19.045729,72.952212,TW3204,40.1,9.355,458.9,42,0.071,0,normal
90117,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,5,25,4,rainfall,L3,40.3,2024-04-26 13:59:00,1,1,paid,2024-04-26 14:33:00,727.2,414.4,18.951243,72.798123,TW6283,26.2,62.084,840.6,42,0.1129,0,normal
90118,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,6,24,4,rainfall,L3,25.9,2024-06-09 11:42:00,0,1,pending,,0.0,167.9,19.19515,72.919133,TW2479,39.5,11.657,540.2,59,0.0304,0,normal
90119,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,7,23,4,flood,L3,27.4,2024-05-21 01:42:00,0,1,no_claim,,0.0,232.2,18.943684,72.745926,TW4814,86.5,18.53,415.9,38,0.095,0,normal
90120,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,8,22,4,rainfall,L3,31.9,2024-05-05 06:05:00,1,1,paid,2024-05-05 08:07:00,687.5,334.9,18.944618,72.658682,TW6813,84.0,64.274,177.0,23,0.1177,0,normal
90121,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,9,21,4,flood,L3,47.5,2024-05-19 02:18:00,1,1,paid,2024-05-19 02:46:00,644.5,249.1,19.14631,72.77704,TW6867,31.3,14.677,265.9,7,0.1249,0,normal
90122,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,10,20,4,road_closure,L3,40.7,2024-05-02 14:16:00,1,1,paid,2024-05-02 15:09:00,573.0,105.9,19.186127,73.118924,TW1222,27.9,4.448,1069.6,37,0.01,0,normal
90123,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,11,19,4,outage,L2,1.0,2024-05-11 13:24:00,1,1,no_claim,,0.0,134.9,19.174121,73.000096,TW8562,298.9,40.888,678.0,10,0.1508,0,normal
90124,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,12,18,4,heat,L2,38.7,2024-05-25 09:26:00,1,1,no_claim,,0.0,167.8,19.244971,72.856255,TW8923,247.3,23.711,522.0,15,0.1743,0,abnormal_behavior
90125,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,13,17,4,road_closure,L2,57.4,2024-06-06 04:20:00,0,1,paid,2024-06-06 06:07:00,598.3,156.6,19.050467,73.058296,TW5011,74.2,50.29,516.1,5,0.09,0,normal
90126,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,14,16,4,rainfall,L2,17.4,2024-02-24 09:30:00,0,1,paid,2024-02-24 11:45:00,682.6,325.3,19.135087,72.99831,TW4895,72.5,37.974,833.7,6,0.1593,0,normal
90127,9,20009,Standard,79,2024-01-01,2024-07-18,active,1,15,15,4,road_closure,L1,24.7,2024-01-31 04:33:00,1,1,paid,2024-01-31 05:25:00,598.3,156.6,19.041459,72.937385,TW3070,53.3,79.75,238.0,2,0.094,0,normal
90128,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,1,29,4,rainfall,L3,26.6,2024-06-13 05:35:00,0,1,paid,2024-06-13 06:31:00,604.0,168.0,12.892665,77.577463,TW3445,44.7,48.125,1098.4,53,0.01,0,normal
90129,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,2,28,4,aqi,L2,214.0,2024-01-14 16:06:00,0,1,rejected,,0.0,1148.5,12.987927,77.706559,TW2269,26.1,18.968,382.1,48,0.9007,1,gps_mismatch
90130,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,3,27,4,rainfall,L3,32.2,2024-05-25 16:09:00,1,1,paid,2024-05-25 18:17:00,711.2,382.5,12.888434,77.83265,TW9803,39.2,18.394,360.1,52,0.3205,0,normal
90131,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,4,26,4,outage,L2,1.0,2024-04-14 05:13:00,1,1,paid,2024-04-14 06:26:00,939.9,839.7,12.870342,77.596825,TW5054,72.9,2.865,798.8,5,0.1002,0,normal
90132,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,5,25,4,outage,L2,1.0,2024-03-14 02:39:00,0,1,paid,2024-03-14 04:14:00,309.7,375.6,12.881188,77.51372,TW3921,39.2,36.432,859.5,49,0.048,0,normal
90133,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,6,24,4,rainfall,L3,27.1,2024-05-14 13:48:00,0,1,paid,2024-05-14 14:36:00,716.0,391.9,12.993454,77.545302,TW6964,35.9,60.811,976.1,13,0.0809,0,normal
90134,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,7,23,4,road_closure,L2,47.5,2024-01-24 04:51:00,1,1,no_claim,,0.0,336.0,13.066401,77.660681,TW4653,49.7,72.21,449.0,53,0.01,0,normal
90135,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,8,22,4,outage,L2,1.0,2024-02-21 15:10:00,1,1,paid,2024-02-21 16:54:00,905.4,770.8,13.082958,77.509596,TW7748,198.5,78.161,34.4,52,0.1588,0,normal
90136,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,9,21,4,road_closure,L2,36.2,2024-05-17 03:03:00,0,1,paid,2024-05-17 05:23:00,669.1,298.3,12.954606,77.531402,TW3584,200.9,45.082,755.6,18,0.3387,0,normal
90137,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,10,20,4,road_closure,L3,30.0,2024-06-10 04:34:00,1,1,paid,2024-06-10 06:20:00,817.2,594.4,13.29564,77.577174,TW3917,15.9,25.83,655.4,35,0.01,0,normal
90138,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,11,19,4,rainfall,L3,30.8,2024-01-21 06:33:00,1,1,no_claim,,0.0,470.3,13.085318,77.684463,TW2041,63.7,3.222,560.8,57,0.0718,0,normal
90139,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,12,18,4,flood,L3,41.2,2024-01-26 15:46:00,0,1,no_claim,,0.0,305.4,12.981123,77.481546,TW9924,38.4,2.038,987.8,50,0.1349,0,normal
90140,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,13,17,4,outage,L2,1.0,2024-01-16 17:51:00,0,1,paid,2024-01-16 18:08:00,702.5,365.0,12.912829,77.454258,TW3733,293.3,35.675,466.6,21,0.2332,0,abnormal_behavior
90141,10,20010,Standard,79,2024-01-01,2024-07-18,active,1,14,16,4,rainfall,L2,6.5,2024-03-03 10:57:00,0,1,paid,2024-03-03 11:05:00,267.1,364.0,12.872791,77.648527,TW2277,77.5,63.331,1091.1,39,0.4297,0,normal
90142,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,1,29,1,aqi,L2,269.0,2024-05-26 18:08:00,1,1,paid,2024-05-26 18:17:00,506.7,453.4,27.030509,75.755438,TW7936,479.9,34.069,721.6,28,0.2975,0,normal
90143,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,2,28,1,rainfall,L1,4.3,2024-02-21 05:36:00,1,1,rejected,2024-02-21 05:50:00,0.0,170.5,26.826607,75.792481,TW6566,1078.3,20.654,190.8,18,0.8811,1,velocity_violation
90144,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,3,27,1,aqi,L2,298.0,2024-06-02 00:49:00,0,1,under_review,2024-06-02 01:19:00,0.0,514.0,26.867348,75.772106,TW8140,411.3,17.34,671.4,6,0.3919,0,abnormal_behavior
90145,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,4,26,1,rainfall,L2,17.6,2024-02-07 09:12:00,1,1,rejected,2024-02-07 10:18:00,0.0,393.1,27.009508,75.798568,TW4390,1062.9,26.984,389.5,9,0.9562,1,velocity_violation
90146,11,20011,Basic,49,2024-01-01,2024-07-18,paused,1,5,25,1,aqi,L2,236.0,2024-06-21 02:38:00,0,1,rejected,2024-06-21 04:05:00,0.0,609.9,26.825195,75.860589,TW4832,616.0,67.368,429.0,36,0.6897,1,gps_mismatch
90147,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,6,24,1,heat,L3,42.2,2024-01-10 01:11:00,1,1,paid,2024-01-10 01:40:00,419.4,278.7,27.028577,75.667689,TW7749,1136.5,27.486,464.0,31,0.5513,0,abnormal_behavior
90148,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,7,23,1,strike,L1,1.0,2024-03-10 18:08:00,0,1,paid,2024-03-17 14:24:00,571.3,582.6,26.926153,75.685297,TW6756,687.4,10.558,45.4,45,0.2924,0,normal
90149,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,8,22,1,outage,L2,1.0,2024-03-17 08:40:00,0,1,paid,2024-03-20 03:51:00,481.5,403.0,26.849233,75.651195,TW2464,946.8,37.91,401.9,25,0.5552,0,normal
90150,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,9,21,1,aqi,L3,310.0,2024-05-01 14:48:00,0,1,paid,2024-05-01 16:20:00,350.4,140.7,27.003303,76.001959,TW9848,851.7,37.584,778.7,38,0.5451,0,abnormal_behavior
90151,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,10,20,1,rainfall,L2,9.7,2024-06-09 05:18:00,0,1,paid,2024-06-11 22:49:00,436.4,312.9,26.879876,75.754396,TW8430,906.8,39.232,1158.7,21,0.3307,0,abnormal_behavior
90152,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,11,19,1,outage,L2,1.0,2024-04-02 06:13:00,0,1,paid,2024-04-02 08:24:00,356.6,153.3,26.89962,75.820627,TW7699,481.1,48.079,255.9,42,0.4506,0,normal
90153,11,20011,Basic,49,2024-01-01,2024-07-18,paused,0,12,18,1,rainfall,L2,7.5,2024-06-06 05:29:00,1,1,paid,2024-06-06 06:08:00,476.7,393.4,27.089754,75.720606,TW9714,659.4,8.248,705.9,12,0.3455,0,normal
90154,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,1,29,2,flood,L3,26.2,2024-07-17 12:56:00,1,1,paid,2024-07-17 15:16:00,914.1,788.2,13.170352,80.105478,TW3504,89.5,55.695,760.9,56,0.0389,0,normal
90155,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,2,28,2,strike,L1,1.0,2024-04-11 08:46:00,0,1,pending,,0.0,877.3,13.074271,80.255553,TW2748,234.6,49.16,724.3,7,0.8931,1,abnormal_behavior
90156,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,3,27,2,rainfall,L2,20.2,2024-01-21 07:36:00,0,1,under_review,2024-01-21 10:18:00,0.0,596.9,12.99732,80.280374,TW2758,229.7,28.735,1035.3,9,0.3998,0,normal
90157,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,4,26,2,rainfall,L3,36.9,2024-02-04 11:12:00,1,1,no_claim,,0.0,1040.2,13.219822,80.291036,TW7073,77.3,35.55,760.3,19,0.01,0,normal
90158,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,5,25,2,flood,L3,27.9,2024-06-22 14:08:00,1,1,paid,2024-06-22 16:20:00,1199.0,1358.1,13.279623,80.263741,TW8689,66.7,9.631,95.0,4,0.0659,0,normal
90159,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,6,24,2,road_closure,L2,47.0,2024-01-28 12:21:00,1,1,paid,2024-01-28 13:22:00,1248.4,1456.8,13.038106,80.066181,TW6688,59.0,35.743,984.0,31,0.0572,0,normal
90160,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,7,23,2,rainfall,L2,7.4,2024-04-30 01:42:00,1,1,paid,2024-04-30 04:02:00,1023.5,1007.0,13.149307,80.338903,TW2143,31.9,77.76,1037.8,7,0.01,0,normal
90161,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,8,22,2,heat,L2,39.0,2024-05-15 02:34:00,1,1,paid,2024-05-15 04:06:00,644.9,249.8,13.286025,80.252375,TW9411,3.1,16.702,855.6,21,0.01,0,normal
90162,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,9,21,2,strike,L1,1.0,2024-06-21 07:35:00,0,1,paid,2024-06-21 09:02:00,181.9,909.0,13.190384,80.366854,TW6149,50.2,11.939,858.2,47,0.0508,0,normal
90163,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,10,20,2,rainfall,L2,14.3,2024-01-07 09:50:00,0,1,no_claim,,0.0,2330.4,13.101229,80.202244,TW9025,89.9,28.112,236.4,30,0.2501,0,abnormal_behavior
90164,12,20012,Standard,79,2024-01-01,2024-07-18,active,1,11,19,2,flood,L3,25.1,2024-05-13 03:14:00,0,1,paid,2024-05-13 03:40:00,213.3,448.5,13.207212,80.271405,TW5653,35.4,67.909,879.8,33,0.4133,0,abnormal_behavior
90165,13,20013,Elite,199,2024-01-01,2024-07-18,expired,1,1,29,0,rainfall,L2,9.8,2024-06-26 07:50:00,1,1,no_claim,,0.0,364.7,12.997662,77.645745,TW1439,35.6,65.646,875.2,19,0.01,0,normal
90166,13,20013,Elite,199,2024-01-01,2024-07-18,expired,1,2,28,0,rainfall,L2,18.1,2024-05-03 01:22:00,0,1,rejected,,0.0,373.1,12.927736,77.511811,TW7331,35.2,43.502,545.7,4,0.8774,1,device_anomaly
90167,13,20013,Elite,199,2024-01-01,2024-07-18,expired,1,3,27,0,rainfall,L2,10.2,2024-06-21 13:37:00,0,1,rejected,,0.0,294.7,12.782913,77.371421,TW3978,81.1,46.941,1184.9,26,0.7713,1,gps_mismatch
90168,13,20013,Elite,199,2024-01-01,2024-07-18,expired,1,4,26,0,rainfall,L3,31.9,2024-02-10 07:42:00,0,1,paid,2024-02-10 10:10:00,2127.6,655.1,12.802424,77.476389,TW9708,13.9,64.276,1188.6,27,0.1076,0,normal
90169,13,20013,Elite,199,2024-01-01,2024-07-18,expired,1,5,25,0,strike,L1,1.0,2024-02-06 15:06:00,1,1,paid,2024-02-06 15:47:00,1870.3,140.6,12.906417,77.812276,TW3285,22.2,21.742,1004.6,51,0.01,0,normal
90170,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,6,24,0,strike,L1,1.0,2024-06-02 04:09:00,0,1,under_review,2024-06-02 04:34:00,0.0,172.0,13.030301,77.696015,TW1884,14.9,78.497,647.5,37,0.0525,0,normal
90171,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,7,23,0,rainfall,L2,12.9,2024-06-25 05:02:00,1,1,paid,2024-06-25 05:43:00,1943.4,286.8,12.863189,77.624115,TW4317,66.8,23.08,362.5,19,0.01,0,normal
90172,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,8,22,0,flood,L3,25.9,2024-01-16 00:48:00,1,1,rejected,,0.0,439.2,13.175637,77.434064,TW7186,25.7,8.244,606.6,10,0.8516,1,device_anomaly
90173,13,20013,Elite,199,2024-01-01,2024-07-18,expired,1,9,21,0,rainfall,L3,25.7,2024-05-18 13:59:00,0,1,paid,2024-05-19 23:12:00,1996.0,392.0,13.054213,77.480064,TW6182,83.9,35.116,108.8,35,0.0695,0,normal
90174,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,10,20,0,rainfall,L2,16.2,2024-05-25 07:04:00,1,1,paid,2024-05-25 09:42:00,632.8,606.9,12.902077,77.716343,TW3181,50.0,29.045,836.3,26,0.0399,0,normal
90175,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,11,19,0,road_closure,L3,55.0,2024-02-19 06:42:00,0,1,paid,2024-02-19 08:37:00,558.4,696.5,12.83293,77.490998,TW7130,20.5,69.345,668.8,2,0.0596,0,normal
90176,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,12,18,0,strike,L1,1.0,2024-03-06 10:38:00,1,1,rejected,,0.0,348.3,13.05186,77.547892,TW8983,51.4,22.839,345.3,26,0.8063,1,gps_mismatch
90177,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,13,17,0,flood,L3,27.5,2024-06-19 06:14:00,1,1,no_claim,,0.0,276.9,13.055883,77.652889,TW1789,67.4,5.54,1044.1,53,0.727,1,gps_mismatch
90178,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,14,16,0,flood,L3,47.0,2024-05-23 08:32:00,0,1,paid,2024-05-23 09:39:00,1858.4,116.8,12.992787,77.748116,TW3077,8.2,9.628,470.0,5,0.01,0,normal
90179,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,15,15,0,flood,L3,27.9,2024-06-06 09:32:00,1,1,paid,2024-06-06 12:06:00,1914.5,228.9,12.944499,77.603313,TW9813,19.1,73.651,701.4,47,0.01,0,normal
90180,13,20013,Elite,199,2024-01-01,2024-07-18,expired,1,16,14,0,rainfall,L3,29.2,2024-05-12 02:45:00,0,1,paid,2024-05-12 04:25:00,1861.9,123.8,12.878427,77.573475,TW7291,69.8,61.7,835.5,53,0.0557,0,normal
90181,13,20013,Elite,199,2024-01-01,2024-07-18,expired,0,17,13,0,rainfall,L2,16.1,2024-05-06 18:47:00,1,1,paid,2024-05-06 19:21:00,1910.3,220.7,13.029775,77.68507,TW9813,3.1,67.819,842.9,39,0.478,0,normal
90182,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,1,29,4,rainfall,L3,33.1,2024-06-04 09:11:00,1,1,pending,,0.0,630.0,13.211358,80.217486,TW2372,27.7,61.778,1165.1,58,0.2494,0,normal
90183,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,2,28,4,outage,L2,1.0,2024-04-13 00:50:00,1,1,paid,2024-04-13 03:24:00,250.1,44.8,13.060134,80.098833,TW5766,38.1,79.724,447.5,50,0.5268,0,normal
90184,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,3,27,4,flood,L3,27.0,2024-07-03 07:25:00,0,1,pending,,0.0,388.1,13.030923,80.271413,TW9787,58.0,66.99,953.8,44,0.8607,1,device_anomaly
90185,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,4,26,4,outage,L2,1.0,2024-06-13 18:13:00,1,1,paid,2024-06-13 19:33:00,1061.8,223.6,13.109326,80.312705,TW1063,28.1,11.336,365.8,6,0.2966,0,abnormal_behavior
90186,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,5,25,4,flood,L3,27.0,2024-07-11 03:03:00,1,1,paid,2024-07-11 03:59:00,1297.7,695.4,12.908608,80.158663,TW1471,4.6,73.377,1068.3,10,0.1045,0,normal
90187,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,6,24,4,heat,L1,37.4,2024-07-13 10:24:00,1,1,paid,2024-07-13 11:36:00,1201.8,503.6,12.996251,80.321664,TW1972,34.3,78.64,98.4,55,0.0377,0,normal
90188,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,7,23,4,outage,L2,1.0,2024-01-29 18:21:00,1,1,rejected,2024-01-29 20:58:00,0.0,47.7,13.110181,80.37054,TW7129,43.9,30.155,1041.9,45,0.6169,1,abnormal_behavior
90189,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,8,22,4,road_closure,L3,13.0,2024-01-13 04:39:00,0,1,paid,2024-01-13 05:32:00,1188.2,476.5,13.008519,80.289073,TW4297,35.3,63.388,732.2,29,0.3193,0,abnormal_behavior
90190,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,9,21,4,flood,L3,46.0,2024-06-07 12:19:00,0,1,pending,,0.0,334.1,13.141805,80.212315,TW2202,13.6,67.892,368.8,4,0.8007,1,abnormal_behavior
90191,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,10,20,4,rainfall,L2,20.5,2024-02-17 04:18:00,1,1,under_review,2024-02-17 05:20:00,261.0,466.9,13.08447,80.208568,TW9398,54.0,70.984,627.4,7,0.6606,1,abnormal_behavior
90192,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,11,19,4,flood,L3,29.8,2024-01-20 08:36:00,1,1,paid,2024-01-20 10:09:00,1089.8,279.7,12.892745,80.240564,TW3385,56.0,19.846,205.5,19,0.1815,0,abnormal_behavior
90193,14,20014,Premium,129,2024-01-01,2024-07-18,active,1,12,18,4,road_closure,L3,25.4,2024-01-23 07:00:00,1,1,pending,,0.0,504.5,12.959852,80.206221,TW4023,33.8,5.771,767.7,36,0.7103,1,device_anomaly
90194,15,20015,Premium,129,2024-01-01,2024-07-18,expired,1,1,29,0,rainfall,L3,34.6,2024-05-11 04:50:00,1,1,paid,2024-05-11 06:50:00,1520.5,1141.1,19.042366,73.016472,TW4378,5.3,24.384,826.5,43,0.01,0,normal
90195,15,20015,Premium,129,2024-01-01,2024-07-18,expired,0,2,28,0,road_closure,L1,5.9,2024-02-17 10:58:00,1,1,paid,2024-02-17 12:48:00,1377.0,853.9,18.895173,72.988223,TW4577,43.1,59.472,610.3,33,0.01,0,normal
90196,15,20015,Premium,129,2024-01-01,2024-07-18,expired,0,3,27,0,outage,L2,1.0,2024-07-17 07:37:00,1,1,paid,2024-07-22 12:30:00,1184.3,468.7,18.949219,72.934776,TW8725,51.4,45.809,903.3,8,0.1022,0,normal
90197,15,20015,Premium,129,2024-01-01,2024-07-18,expired,1,4,26,0,rainfall,L3,38.7,2024-01-20 00:01:00,0,1,paid,2024-01-20 01:45:00,1525.9,1151.8,18.993432,72.807326,TW2746,28.1,72.022,1032.1,34,0.0859,0,normal
90198,15,20015,Premium,129,2024-01-01,2024-07-18,expired,0,5,25,0,rainfall,L3,27.9,2024-01-17 13:20:00,0,1,paid,2024-01-17 14:56:00,1828.7,1757.3,19.11682,72.955533,TW9049,19.7,9.464,693.0,26,0.027,0,normal
90199,15,20015,Premium,129,2024-01-01,2024-07-18,expired,1,6,24,0,rainfall,L3,30.4,2024-05-25 14:22:00,1,1,paid,2024-05-25 15:40:00,1172.0,444.1,19.210663,73.090187,TW8878,52.4,30.004,410.1,29,0.01,0,normal
90200,15,20015,Premium,129,2024-01-01,2024-07-18,expired,1,7,23,0,road_closure,L1,16.0,2024-06-19 18:54:00,0,1,paid,2024-06-19 19:19:00,1363.0,825.9,19.049021,72.841584,TW1909,47.0,68.939,1000.6,3,0.0753,0,normal
90201,15,20015,Premium,129,2024-01-01,2024-07-18,expired,1,8,22,0,flood,L3,1.5,2024-07-04 17:08:00,1,1,paid,2024-07-04 19:44:00,536.6,673.4,19.158888,72.984713,TW2545,74.3,62.938,227.4,39,0.0717,0,normal
90202,15,20015,Premium,129,2024-01-01,2024-07-18,expired,0,9,21,0,flood,L3,30.8,2024-06-02 12:56:00,1,1,paid,2024-06-02 13:46:00,1102.0,303.9,18.897457,72.769957,TW2701,60.7,31.668,93.4,18,0.0562,0,normal
90203,15,20015,Premium,129,2024-01-01,2024-07-18,expired,0,10,20,0,road_closure,L3,33.8,2024-05-09 03:33:00,1,1,paid,2024-05-09 06:07:00,1630.4,1360.8,19.186056,72.82028,TW7394,83.5,20.477,1076.5,58,0.1083,0,normal
90204,15,20015,Premium,129,2024-01-01,2024-07-18,expired,1,11,19,0,road_closure,L1,44.1,2024-05-04 11:53:00,0,1,paid,2024-05-04 14:02:00,1173.7,447.4,19.005966,72.727625,TW8690,84.5,31.54,1119.1,24,0.0829,0,normal
90205,15,20015,Premium,129,2024-01-01,2024-07-18,expired,0,12,18,0,road_closure,L1,27.3,2024-05-17 18:24:00,1,1,paid,2024-05-17 21:02:00,1489.0,1078.1,19.132548,72.917211,TW5316,53.1,51.946,1130.3,28,0.0206,0,normal
90206,15,20015,Premium,129,2024-01-01,2024-07-18,expired,1,13,17,0,heat,L1,37.4,2024-03-05 13:35:00,0,1,paid,2024-03-05 14:16:00,1180.0,460.1,19.195364,72.970241,TW6931,83.7,11.64,378.2,53,0.5429,0,abnormal_behavior
90207,15,20015,Premium,129,2024-01-01,2024-07-18,expired,0,14,16,0,road_closure,L2,21.6,2024-01-29 02:11:00,1,1,paid,2024-02-02 08:31:00,1107.4,314.8,18.978413,72.724302,TW6745,19.7,71.727,190.5,44,0.01,0,normal
90208,15,20015,Premium,129,2024-01-01,2024-07-18,expired,1,15,15,0,flood,L3,77.9,2024-04-18 08:11:00,1,1,paid,2024-04-18 10:50:00,1100.0,300.0,19.039583,72.697836,TW3718,83.6,4.367,625.9,17,0.01,0,normal
90209,15,20015,Premium,129,2024-01-01,2024-07-18,expired,0,16,14,0,flood,L3,28.4,2024-04-16 07:54:00,0,1,no_claim,,0.0,1434.0,19.367057,72.89781,TW7617,9.1,54.998,863.8,46,0.018,0,normal
90210,16,20016,Basic,49,2024-01-01,2024-07-18,active,1,1,29,2,aqi,L2,271.0,2024-01-26 10:03:00,0,1,under_review,2024-01-26 11:17:00,0.0,416.6,27.005595,75.771707,TW9528,682.8,51.817,1086.4,31,0.3183,0,normal
90211,16,20016,Basic,49,2024-01-01,2024-07-18,active,1,2,28,2,strike,L1,1.0,2024-07-01 12:54:00,1,1,paid,2024-07-01 14:31:00,177.8,243.5,26.983934,75.68271,TW6741,728.8,53.638,247.4,7,0.3056,0,abnormal_behavior
90212,16,20016,Basic,49,2024-01-01,2024-07-18,active,1,3,27,2,heat,L2,38.3,2024-02-08 13:11:00,1,1,paid,2024-02-08 16:06:00,700.0,917.0,26.907619,75.795805,TW9367,462.4,52.337,154.8,17,0.2169,0,normal
90213,16,20016,Basic,49,2024-01-01,2024-07-18,active,1,4,26,2,outage,L2,1.0,2024-07-04 04:44:00,1,1,paid,2024-07-04 06:11:00,433.8,307.6,26.974404,75.681757,TW2648,926.0,24.216,203.9,4,0.3021,0,normal
